Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN KESEJAHTERAAN KELUARGA,30,362,8.29
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN AKUNTANSI,40,380,10.53
UNIVERSITAS PENDIDIKAN INDONESIA,MANAJEMEN INDUSTRI KATERING,40,702,5.7
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN MASYARAKAT,40,373,10.72
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN KHUSUS,45,458,9.83
UNIVERSITAS PENDIDIKAN INDONESIA,LOGISTIK KELAUTAN - KAMPUS SERANG,40,79,50.63
UNIVERSITAS PENDIDIKAN INDONESIA,REKAYASA PERANGKAT LUNAK (KAMPUS UPI CIBIRU),32,204,15.69
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN MULTIMEDIA KAMPUS CIBIRU,32,318,10.06
UNIVERSITAS PENDIDIKAN INDONESIA,PEND. JASMANI KESEHATAN & REKREASI (PJKR),85,659,12.9
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN MATEMATIKA,45,662,6.8
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TATA BUSANA,30,594,5.05
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN KEPELATIHAN OLAHRAGA,60,339,17.7
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK SIPIL,40,669,5.98
UNIVERSITAS PENDIDIKAN INDONESIA,BIMBINGAN DAN KONSELING,41,1168,3.51
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK OTOMASI INDUSTRI DAN ROBOTIKA,22,103,21.36
UNIVERSITAS PENDIDIKAN INDONESIA,INDUSTRI PARIWISATA KAMPUS SUMEDANG,60,0,100.0
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN BHS.DAN SASTRA INDONESIA,55,669,8.22
UNIVERSITAS PENDIDIKAN INDONESIA,FISIKA,21,80,26.25
UNIVERSITAS PENDIDIKAN INDONESIA,MANAJEMEN RESORT DAN LEISURE,55,730,7.53
UNIVERSITAS PENDIDIKAN INDONESIA,ILMU PENDIDIKAN AGAMA ISLAM,55,1021,5.39
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN ILMU PENGETAHUAN ALAM,8,98,8.16
UNIVERSITAS PENDIDIKAN INDONESIA,BIOLOGI,20,283,7.07
UNIVERSITAS PENDIDIKAN INDONESIA,PSIKOLOGI,54,1715,3.15
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN ILMU KOMPUTER,42,302,13.91
UNIVERSITAS PENDIDIKAN INDONESIA,SISTEM INFORMASI KELAUTAN KAMPUS SERANG,65,107,60.75
UNIVERSITAS PENDIDIKAN INDONESIA,ILMU KOMPUTER,42,1011,4.15
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN FISIKA,41,196,20.92
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN BAHASA JEPANG,41,631,6.5
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNOLOGI PENDIDIKAN,41,462,8.87
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD PENDIDIKAN JASMANI KAMPUS SUMEDANG,100,107,93.46
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS BUMI SILIWANGI,41,359,11.42
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN BIOLOGI,41,508,8.07
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNOLOGI AGRO INDUSTRI,20,190,10.53
UNIVERSITAS PENDIDIKAN INDONESIA,MANAJEMEN PEMASARAN PARIWISATA,30,1068,2.81
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN BAHASA JERMAN,41,184,22.28
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SENI MUSIK,60,230,26.09
UNIVERSITAS PENDIDIKAN INDONESIA,MEKATRONIKA DAN KECERDASAN BUATAN - KAMPUS UPI DI PURWAKARTA,32,0,100.0
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK KOMPUTER - KAMPUS CIBIRU,32,428,7.48
UNIVERSITAS PENDIDIKAN INDONESIA,KEPERAWATAN - KAMPUS SUMEDANG,40,768,5.21
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS CIBIRU,32,207,15.46
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK OTOMOTIF,40,170,23.53
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN BAHASA ARAB,46,480,9.58
UNIVERSITAS PENDIDIKAN INDONESIA,PKN,40,258,15.5
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN KELAUTAN DAN PERIKANAN KAMPUS SERANG,45,79,56.96
UNIVERSITAS PENDIDIKAN INDONESIA,DESAIN PRODUK INDUSTRI - KAMPUS UPI DI TASIKMALAYA,36,0,100.0
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS CIBIRU,64,1130,5.66
UNIVERSITAS PENDIDIKAN INDONESIA,KEPELATIHAN FISIK OLAHRAGA,40,159,25.16
UNIVERSITAS PENDIDIKAN INDONESIA,ILMU KEOLAHRAGAAN,60,145,41.38
UNIVERSITAS PENDIDIKAN INDONESIA,PERPUSTAKAAN DAN INFORMASI,18,271,6.64
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SEJARAH,40,431,9.28
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD PEND. JASMANI KAMPUS BUMI SILIWANGI,76,171,44.44
UNIVERSITAS PENDIDIKAN INDONESIA,KIMIA,40,334,11.98
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK ELEKTRO,50,109,45.87
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS BUMI SILIWANGI,72,1153,6.24
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN PARIWISATA,40,302,13.25
UNIVERSITAS PENDIDIKAN INDONESIA,MANAJEMEN,40,1765,2.27
UNIVERSITAS PENDIDIKAN INDONESIA,AKUNTANSI,40,1137,3.52
UNIVERSITAS PENDIDIKAN INDONESIA,ILMU EKONOMI DAN KEUANGAN ISLAM,40,522,7.66
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN IPS,40,375,10.67
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SOSIOLOGI,40,579,6.91
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN EKONOMI,40,130,30.77
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN MANAJEMEN PERKANTORAN,40,745,5.37
UNIVERSITAS PENDIDIKAN INDONESIA,KEWIRAUSAHAAN KAMPUS TASIKMALAYA,37,214,17.29
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS TASIKMALAYA,80,689,11.61
UNIVERSITAS PENDIDIKAN INDONESIA,ILMU KOMUNIKASI,36,1731,2.08
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN BAHASA KOREA,34,345,9.86
UNIVERSITAS PENDIDIKAN INDONESIA,FILM DAN TELEVISI,50,308,16.23
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS PURWAKARTA,83,439,18.91
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK LOGISTIK,50,387,12.92
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SISTEM DAN TEKNOLOGI INFORMASI KAMPUS PURWAKARTA,45,181,24.86
UNIVERSITAS PENDIDIKAN INDONESIA,BAHASA DAN SASTRA INGGRIS,45,1272,3.54
UNIVERSITAS PENDIDIKAN INDONESIA,SISTEM TELEKOMUNIKASI (KAMPUS UPI PURWAKARTA),45,148,30.41
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SENI RUPA DAN KERAJINAN,50,177,28.25
UNIVERSITAS PENDIDIKAN INDONESIA,ADMINISTRASI PENDIDIKAN,40,841,4.76
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN GEOGRAFI,40,398,10.05
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SENI TARI,80,187,42.78
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS SUMEDANG,110,824,13.35
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS PURWAKARTA,50,117,42.74
UNIVERSITAS PENDIDIKAN INDONESIA,BISNIS DIGITAL (KAMPUS UPI TASIKMALAYA),45,289,15.57
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK MESIN,35,212,16.51
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK BANGUNAN,50,230,21.74
UNIVERSITAS PENDIDIKAN INDONESIA,MATEMATIKA,45,432,10.42
UNIVERSITAS PENDIDIKAN INDONESIA,SAINS INFORMASI GEOGRAFI,50,331,15.11
UNIVERSITAS PENDIDIKAN INDONESIA,BAHASA DAN SASTRA INDONESIA,35,518,6.76
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN VOKASIONAL SENI KULINER,14,25,56.0
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN SOSIOLOGI,14,37,37.84
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN KEPELATIHAN OLAHRAGA,12,14,85.71
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN GEOGRAFI,12,14,85.71
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN MATEMATIKA,52,93,55.91
UNIVERSITAS PENDIDIKAN GANESHA,TEKNOLOGI PENDIDIKAN,20,29,68.97
UNIVERSITAS PENDIDIKAN GANESHA,ILMU KEOLAHRAGAAN,12,6,100.0
UNIVERSITAS PENDIDIKAN GANESHA,KEDOKTERAN,20,429,4.66
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,12,26,46.15
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN TEKNIK ELEKTRO,12,26,46.15
UNIVERSITAS PENDIDIKAN GANESHA,MATEMATIKA,20,32,62.5
UNIVERSITAS PENDIDIKAN GANESHA,PEND. BAHASA JEPANG,19,25,76.0
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN GURU SEKOLAH DASAR,140,536,26.12
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN SEJARAH,12,21,57.14
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN SENI RUPA,20,24,83.33
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN TEKNIK MESIN,12,17,70.59
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN KESEJAHTERAAN KELUARGA,16,44,36.36
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN BAHASA BALI,16,18,88.89
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN GURU ANAK USIA DINI,20,52,38.46
UNIVERSITAS PENDIDIKAN GANESHA,BIMBINGAN KONSELING,20,79,25.32
UNIVERSITAS PENDIDIKAN GANESHA,MANAJEMEN,56,539,10.39
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN BIOLOGI,24,37,64.86
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN BAHASA INGGRIS,95,258,36.82
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN IPA,24,26,92.31
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN EKONOMI,48,104,46.15
UNIVERSITAS PENDIDIKAN GANESHA,AKUNTANSI,70,456,15.35
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN TEKNIK INFORMATIKA,42,114,36.84
UNIVERSITAS PENDIDIKAN GANESHA,ILMU KOMPUTER,32,58,55.17
UNIVERSITAS PENDIDIKAN GANESHA,ILMU HUKUM,80,226,35.4
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,60,66,90.91
UNIVERSITAS PENDIDIKAN GANESHA,SISTEM INFORMASI,32,111,28.83
UNIVERSITAS PENDIDIKAN GANESHA,AKUAKULTUR,24,16,100.0
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN FISIKA,24,30,80.0
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN KIMIA,24,28,85.71
UNIVERSITAS PENDIDIKAN GANESHA,KIMIA,24,24,100.0
UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,24,67,35.82
UNIVERSITAS PENDIDIKAN GANESHA,BIOLOGI,24,28,85.71
UNIVERSITAS PATTIMURA,PEND. BIOLOGI,36,44,81.82
UNIVERSITAS PATTIMURA,PEMANFAATAN SD PERIKANAN,54,9,100.0
UNIVERSITAS PATTIMURA,TEKNIK PERMINYAKAN,14,169,8.28
UNIVERSITAS PATTIMURA,TEKNIK GEOLOGI,14,85,16.47
UNIVERSITAS PATTIMURA,PEMULIAAN TANAMAN,14,2,100.0
UNIVERSITAS PATTIMURA,TEKNIK KIMIA,14,0,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN GEOGRAFI,36,17,100.0
UNIVERSITAS PATTIMURA,PEND. MATEMATIKA,36,22,100.0
UNIVERSITAS PATTIMURA,PEND. FISIKA,36,20,100.0
UNIVERSITAS PATTIMURA,BUDIDAYA PERAIRAN,54,7,100.0
UNIVERSITAS PATTIMURA,PERENCANAAN WILAYAH DAN KOTA,45,87,51.72
UNIVERSITAS PATTIMURA,TEK. HASIL PERIKANAN,54,17,100.0
UNIVERSITAS PATTIMURA,KIMIA,45,10,100.0
UNIVERSITAS PATTIMURA,PEND. GURU SEKOLAH DASAR (PSDKU KAB. ARU),45,2,100.0
UNIVERSITAS PATTIMURA,MAJEMEN SUMB.PERAIRAN,54,19,100.0
UNIVERSITAS PATTIMURA,ILMU HUKUM (PSDKU KAB. ARU),45,3,100.0
UNIVERSITAS PATTIMURA,PEND. KIMIA,36,14,100.0
UNIVERSITAS PATTIMURA,PEND. GURU SEKOLAH DASAR (PSDKU KAB. MBD),45,2,100.0
UNIVERSITAS PATTIMURA,ILMU HUKUM (PSDKU KAB. MBD),45,0,100.0
UNIVERSITAS PATTIMURA,STATISTIKA,45,49,91.84
UNIVERSITAS PATTIMURA,AKUNTANSI (PSDKU KAB. ARU),45,0,100.0
UNIVERSITAS PATTIMURA,TEKNIK SIPIL,45,196,22.96
UNIVERSITAS PATTIMURA,TEKNIK GEOFISIKA,14,18,77.78
UNIVERSITAS PATTIMURA,PEND. BAHASA JERMAN,36,7,100.0
UNIVERSITAS PATTIMURA,AGRIBISNIS,36,38,94.74
UNIVERSITAS PATTIMURA,PEND. LUAR SEKOLAH,36,3,100.0
UNIVERSITAS PATTIMURA,"PEND. JASMANI, KESEHATAN, DAN REKREASI (PSDKU KAB. ARU)",27,0,100.0
UNIVERSITAS PATTIMURA,AKUNTANSI (PSDKU KAB. MBD),30,0,100.0
UNIVERSITAS PATTIMURA,PETERNAKAN,30,11,100.0
UNIVERSITAS PATTIMURA,FISIKA,45,5,100.0
UNIVERSITAS PATTIMURA,PENYULUHAN PERTANIAN,18,17,100.0
UNIVERSITAS PATTIMURA,TEK. HASIL PERTANIAN,18,15,100.0
UNIVERSITAS PATTIMURA,PEND. BAHASA INGGRIS (PSDKU KAB. ARU),18,0,100.0
UNIVERSITAS PATTIMURA,PEND. BAHASA INGGRIS (PSDKU KAB. MBD),18,0,100.0
UNIVERSITAS PATTIMURA,ADMINISTRASI PENDIDIKAN,36,20,100.0
UNIVERSITAS PATTIMURA,AGROBISNIS PERIKANAN,36,23,100.0
UNIVERSITAS PATTIMURA,ILMU TANAH,18,3,100.0
UNIVERSITAS PATTIMURA,PETERNAKAN (PSDKU KAB. MBD),18,0,100.0
UNIVERSITAS PATTIMURA,IL. KELAUTAN,36,18,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN MATEMATIKA (PSDKU KAB. MBD),18,0,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN EKONOMI,36,26,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN MATEMATIKA (PSDKU KAB. ARU),18,1,100.0
UNIVERSITAS PATTIMURA,PPKN,36,23,100.0
UNIVERSITAS PATTIMURA,PEND. BAHASA INDONESIA,36,68,52.94
UNIVERSITAS PATTIMURA,PEND. BAHASA INGGRIS,36,89,40.45
UNIVERSITAS PATTIMURA,PENJASKESREK,36,12,100.0
UNIVERSITAS PATTIMURA,BIMBINGAN KONSELING,36,26,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN SEJARAH,36,27,100.0
UNIVERSITAS PATTIMURA,PGSD S1,36,63,57.14
UNIVERSITAS PATTIMURA,MATEMATIKA,45,26,100.0
UNIVERSITAS PATTIMURA,KEHUTANAN,41,30,100.0
UNIVERSITAS PATTIMURA,BIOLOGI,68,28,100.0
UNIVERSITAS PATTIMURA,SOSIOLOGI,90,37,100.0
UNIVERSITAS PATTIMURA,TEKNIK SISTIM PERKAPALAN,72,5,100.0
UNIVERSITAS PATTIMURA,EKONOMI PEMBANGUNAN,275,86,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN DOKTER,60,541,11.09
UNIVERSITAS PATTIMURA,IL. HUKUM,248,338,73.37
UNIVERSITAS PATTIMURA,IL. PEMERINTAHAN,102,67,100.0
UNIVERSITAS PATTIMURA,IL. ADM. NEGARA,102,75,100.0
UNIVERSITAS PATTIMURA,TEKNIK MESIN,72,47,100.0
UNIVERSITAS PATTIMURA,TEKNIK PERKAPALAN,72,13,100.0
UNIVERSITAS PATTIMURA,ILMU KOMUNIKASI,90,66,100.0
UNIVERSITAS PATTIMURA,MANAJEMEN,278,270,100.0
UNIVERSITAS PATTIMURA,AGROTEKNOLOGI,59,20,100.0
UNIVERSITAS PATTIMURA,TEKNIK INDUSTRI,72,81,88.89
UNIVERSITAS PATTIMURA,AKUNTANSI,278,270,100.0
UNIVERSITAS PAPUA,MATEMATIKA,16,0,100.0
UNIVERSITAS PAPUA,PENDIDIKAN BAHASA INDONESIA,16,5,100.0
UNIVERSITAS PAPUA,TEKNIK PERTAMBANGAN,16,16,100.0
UNIVERSITAS PAPUA,AKUNTANSI,32,22,100.0
UNIVERSITAS PAPUA,PETERNAKAN,24,3,100.0
UNIVERSITAS PAPUA,KEHUTANAN,24,7,100.0
UNIVERSITAS PAPUA,TEKNIK SIPIL,16,19,84.21
UNIVERSITAS PAPUA,PENDIDIKAN KIMIA,16,1,100.0
UNIVERSITAS PAPUA,AGRIBISNIS,24,7,100.0
UNIVERSITAS PAPUA,PENDIDIKAN MATEMATIKA,16,5,100.0
UNIVERSITAS PAPUA,TEKNIK GEOLOGI,16,4,100.0
UNIVERSITAS PAPUA,ILMU TANAH,24,1,100.0
UNIVERSITAS PAPUA,NUTRISI DAN TEKNOLOGI PAKAN TERNAK,16,1,100.0
UNIVERSITAS PAPUA,TEKNIK INFORMATIKA,12,38,31.58
UNIVERSITAS PAPUA,MANAJEMEN,32,26,100.0
UNIVERSITAS PAPUA,PENDIDIKAN BIOLOGI,16,4,100.0
UNIVERSITAS PAPUA,FISIKA,16,1,100.0
UNIVERSITAS PAPUA,PENDIDIKAN BAHASA INGGRIS,16,9,100.0
UNIVERSITAS PAPUA,BIOLOGI,28,3,100.0
UNIVERSITAS PAPUA,KIMIA,16,1,100.0
UNIVERSITAS PAPUA,ANTROPOLOGI,16,2,100.0
UNIVERSITAS PAPUA,SASTRA INGGRIS,16,4,100.0
UNIVERSITAS PAPUA,TEKNIK ELEKTRO,16,2,100.0
UNIVERSITAS PAPUA,MANAJEMEN SUMBERDAYA PERAIRAN,16,5,100.0
UNIVERSITAS PAPUA,PENDIDIKAN FISIKA,16,1,100.0
UNIVERSITAS PAPUA,TEKNOLOGI HASIL PERTANIAN,24,5,100.0
UNIVERSITAS PAPUA,ILMU KELAUTAN,16,2,100.0
UNIVERSITAS PAPUA,TEKNIK PERTANIAN DAN BIOSISTEM,16,3,100.0
UNIVERSITAS PAPUA,EKONOMI PEMBANGUNAN,32,15,100.0
UNIVERSITAS PAPUA,AGROTEKNOLOGI,24,2,100.0
UNIVERSITAS PALANGKARAYA,MANAJEMEN SUMBERDAYA PERAIRAN,37,47,78.72
UNIVERSITAS PALANGKARAYA,TEKNIK PERTAMBANGAN,25,131,19.08
UNIVERSITAS PALANGKARAYA,ARSITEKTUR,50,64,78.12
UNIVERSITAS PALANGKARAYA,ILMU SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),50,174,28.74
UNIVERSITAS PALANGKARAYA,PEND. BAHASA INGGRIS,50,188,26.6
UNIVERSITAS PALANGKARAYA,TEKNOLOGI PENDIDIKAN,40,58,68.97
UNIVERSITAS PALANGKARAYA,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",30,44,68.18
UNIVERSITAS PALANGKARAYA,AKUNTANSI,135,336,40.18
UNIVERSITAS PALANGKARAYA,PEND. GURU PEND ANAK USIA DINI (PG PAUD),30,48,62.5
UNIVERSITAS PALANGKARAYA,PEND. GURU SEKOLAH DASAR (PGSD),80,431,18.56
UNIVERSITAS PALANGKARAYA,AGROTEKNOLOGI,75,155,48.39
UNIVERSITAS PALANGKARAYA,FISIKA,15,9,100.0
UNIVERSITAS PALANGKARAYA,PEND. LUAR SEKOLAH,15,3,100.0
UNIVERSITAS PALANGKARAYA,TEKNIK SIPIL,80,227,35.24
UNIVERSITAS PALANGKARAYA,PENDIDIKAN SENDRATASIK,15,1,100.0
UNIVERSITAS PALANGKARAYA,TEKNOLOGI HASIL PERIKANAN,37,17,100.0
UNIVERSITAS PALANGKARAYA,SOSIOLOGI,75,111,67.57
UNIVERSITAS PALANGKARAYA,TEKNIK PERANGKAT LUNAK (TEK. INFORMATIKA),45,358,12.57
UNIVERSITAS PALANGKARAYA,PEND. EKONOMI,20,55,36.36
UNIVERSITAS PALANGKARAYA,EKONOMI PEMBANGUNAN,90,158,56.96
UNIVERSITAS PALANGKARAYA,PETERNAKAN,25,25,100.0
UNIVERSITAS PALANGKARAYA,BIOLOGI,25,33,75.76
UNIVERSITAS PALANGKARAYA,BIMBINGAN DAN KONSELING,25,83,30.12
UNIVERSITAS PALANGKARAYA,KEHUTANAN,100,188,53.19
UNIVERSITAS PALANGKARAYA,MANAJEMEN,130,577,22.53
UNIVERSITAS PALANGKARAYA,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),20,50,40.0
UNIVERSITAS PALANGKARAYA,ILMU PEMERINTAHAN,75,149,50.34
UNIVERSITAS PALANGKARAYA,ILMU ADMINISTRASI NEGARA,75,534,14.04
UNIVERSITAS PALANGKARAYA,KIMIA,20,11,100.0
UNIVERSITAS PALANGKARAYA,PENDIDIKAN TEKNIK BANGUNAN,20,7,100.0
UNIVERSITAS PALANGKARAYA,TEKNOLOGI INDUSTRI PERTANIAN,40,53,75.47
UNIVERSITAS PALANGKARAYA,PEND. TEKNIK MESIN,20,34,58.82
UNIVERSITAS PALANGKARAYA,PEND. BIOLOGI,20,62,32.26
UNIVERSITAS PALANGKARAYA,ILMU HUKUM,125,367,34.06
UNIVERSITAS PALANGKARAYA,PEND. FISIKA,20,20,100.0
UNIVERSITAS PALANGKARAYA,PEND. MATEMATIKA,35,68,51.47
UNIVERSITAS PALANGKARAYA,"PEND. JASMANI, KESEHATAN DAN REKREASI",35,26,100.0
UNIVERSITAS PALANGKARAYA,PENDIDIKAN DOKTER,40,597,6.7
UNIVERSITAS PALANGKARAYA,BUDIDAYA PERAIRAN,37,58,63.79
UNIVERSITAS PALANGKARAYA,PEND. KIMIA,30,14,100.0
UNIVERSITAS PALANGKARAYA,MANAJEMEN PENDIDIKAN,20,43,46.51
UNIVERSITAS PADJADJARAN,ILMU POLITIK,20,642,3.12
UNIVERSITAS PADJADJARAN,SASTRA ARAB,40,630,6.35
UNIVERSITAS PADJADJARAN,ILMU PETERNAKAN,120,827,14.51
UNIVERSITAS PADJADJARAN,ILMU KOMUNIKASI,32,3134,1.02
UNIVERSITAS PADJADJARAN,SASTRA JEPANG,40,773,5.17
UNIVERSITAS PADJADJARAN,ILMU ADMINISTRASI BISNIS,35,1765,1.98
UNIVERSITAS PADJADJARAN,PSIKOLOGI,68,2619,2.6
UNIVERSITAS PADJADJARAN,ILMU HUBUNGAN INTERNASIONAL,42,1902,2.21
UNIVERSITAS PADJADJARAN,SASTRA INGGRIS,40,1254,3.19
UNIVERSITAS PADJADJARAN,SASTRA RUSIA,24,197,12.18
UNIVERSITAS PADJADJARAN,TELEVISI DAN FILM,36,1662,2.17
UNIVERSITAS PADJADJARAN,EKONOMI ISLAM,48,493,9.74
UNIVERSITAS PADJADJARAN,AGROTEKNOLOGI,105,1045,10.05
UNIVERSITAS PADJADJARAN,SASTRA SUNDA,24,308,7.79
UNIVERSITAS PADJADJARAN,ILMU SEJARAH,24,447,5.37
UNIVERSITAS PADJADJARAN,SASTRA PERANCIS,24,335,7.16
UNIVERSITAS PADJADJARAN,SASTRA JERMAN,24,389,6.17
UNIVERSITAS PADJADJARAN,AKUNTANSI,48,1690,2.84
UNIVERSITAS PADJADJARAN,TEKNIK INFORMATIKA,28,2465,1.14
UNIVERSITAS PADJADJARAN,ADMINISTRASI PUBLIK,28,1024,2.73
UNIVERSITAS PADJADJARAN,ILMU PEMERINTAHAN,28,1054,2.66
UNIVERSITAS PADJADJARAN,AGRIBISNIS,46,922,4.99
UNIVERSITAS PADJADJARAN,FARMASI,45,2008,2.24
UNIVERSITAS PADJADJARAN,MANAJEMEN KOMUNIKASI,36,917,3.93
UNIVERSITAS PADJADJARAN,TEKNOLOGI PANGAN,48,974,4.93
UNIVERSITAS PADJADJARAN,ILMU EKONOMI,48,705,6.81
UNIVERSITAS PADJADJARAN,SASTRA INDONESIA,40,731,5.47
UNIVERSITAS PADJADJARAN,ILMU PERPUSTAKAAN,42,798,5.26
UNIVERSITAS PADJADJARAN,ILMU KOMUNIKASI PSDKU PANGANDARAN,12,192,6.25
UNIVERSITAS PADJADJARAN,GEOFISIKA,21,233,9.01
UNIVERSITAS PADJADJARAN,TEKNIK ELEKTRO,21,741,2.83
UNIVERSITAS PADJADJARAN,ILMU KESEJAHTERAAN SOSIAL,21,1034,2.03
UNIVERSITAS PADJADJARAN,TEKNOLOGI INDUSTRI PERTANIAN,24,267,8.99
UNIVERSITAS PADJADJARAN,SOSIOLOGI,20,527,3.8
UNIVERSITAS PADJADJARAN,TEKNIK PERTANIAN,42,476,8.82
UNIVERSITAS PADJADJARAN,JURNALISTIK,36,784,4.59
UNIVERSITAS PADJADJARAN,ILMU KELAUTAN,42,507,8.28
UNIVERSITAS PADJADJARAN,TEKNIK GEOLOGI,49,1086,4.51
UNIVERSITAS PADJADJARAN,PERIKANAN,96,501,19.16
UNIVERSITAS PADJADJARAN,FISIKA,24,171,14.04
UNIVERSITAS PADJADJARAN,BIOLOGI,36,541,6.65
UNIVERSITAS PADJADJARAN,MANAJEMEN,36,2587,1.39
UNIVERSITAS PADJADJARAN,HUBUNGAN MASYARAKAT,32,1228,2.61
UNIVERSITAS PADJADJARAN,ILMU KEPERAWATAN,80,1184,6.76
UNIVERSITAS PADJADJARAN,KEDOKTERAN HEWAN,18,347,5.19
UNIVERSITAS PADJADJARAN,KEPERAWATAN PSDKU PANGANDARAN,9,126,7.14
UNIVERSITAS PADJADJARAN,ILMU HUKUM,130,3105,4.19
UNIVERSITAS PADJADJARAN,BISNIS DIGITAL,18,1210,1.49
UNIVERSITAS PADJADJARAN,ILMU AKTUARIA,18,511,3.52
